,iso3,loage,hiage,women,year
3968,BWA,50,54,38,2010
3969,BWA,55,59,31,2010
3970,BWA,60,64,21,2010
3971,BWA,65,69,17,2010
3972,BWA,70,74,13,2010
3973,BWA,75,79,8,2010
3974,BWA,80,84,4,2010
3978,BWA,80,NA,NA,2010
3975,BWA,85,89,2,2010
3976,BWA,90,94,0,2010
3977,BWA,95,99,0,2010
3979,BWA,15,19,107,2015
3980,BWA,20,24,107,2015
3981,BWA,25,29,105,2015
3982,BWA,30,34,101,2015
3983,BWA,35,39,81,2015
3984,BWA,40,44,62,2015
3985,BWA,45,49,50,2015
3986,BWA,50,54,42,2015
3987,BWA,55,59,36,2015
3988,BWA,60,64,29,2015
3989,BWA,65,69,19,2015
3990,BWA,70,74,14,2015
3991,BWA,75,79,9,2015
3992,BWA,80,84,5,2015
3996,BWA,80,NA,NA,2015
3993,BWA,85,89,2,2015
3994,BWA,90,94,0,2015
3995,BWA,95,99,0,2015
2377,CAF,15,19,149,1990
2378,CAF,20,24,126,1990
2379,CAF,25,29,107,1990
2380,CAF,30,34,91,1990
2381,CAF,35,39,75,1990
2382,CAF,40,44,63,1990
2383,CAF,45,49,56,1990
2384,CAF,50,54,49,1990
2385,CAF,55,59,42,1990
2386,CAF,60,64,35,1990
2387,CAF,65,69,27,1990
2388,CAF,70,74,18,1990
2389,CAF,75,79,12,1990
2390,CAF,80,84,6,1990
2394,CAF,80,NA,NA,1990
2391,CAF,85,89,2,1990
2392,CAF,90,94,0,1990
2393,CAF,95,99,0,1990
2395,CAF,15,19,175,1995
2396,CAF,20,24,149,1995
2397,CAF,25,29,126,1995
2398,CAF,30,34,106,1995
2399,CAF,35,39,89,1995
2400,CAF,40,44,72,1995
2401,CAF,45,49,60,1995
2402,CAF,50,54,53,1995
2403,CAF,55,59,46,1995
2404,CAF,60,64,38,1995
2405,CAF,65,69,30,1995
2406,CAF,70,74,21,1995
2407,CAF,75,79,13,1995
2408,CAF,80,84,6,1995
2412,CAF,80,NA,NA,1995
2409,CAF,85,89,2,1995
2410,CAF,90,94,1,1995
2411,CAF,95,99,0,1995
2413,CAF,15,19,203,2000
2414,CAF,20,24,173,2000
2415,CAF,25,29,145,2000
2416,CAF,30,34,120,2000
2417,CAF,35,39,99,2000
2418,CAF,40,44,82,2000
2419,CAF,45,49,67,2000
2420,CAF,50,54,55,2000
2421,CAF,55,59,48,2000
2422,CAF,60,64,41,2000
2423,CAF,65,69,32,2000
2424,CAF,70,74,23,2000
2425,CAF,75,79,14,2000
2426,CAF,80,84,7,2000
2430,CAF,80,NA,NA,2000
2427,CAF,85,89,3,2000
2428,CAF,90,94,1,2000
2429,CAF,95,99,0,2000
2431,CAF,15,19,226,2005
2432,CAF,20,24,196,2005
2433,CAF,25,29,163,2005
2434,CAF,30,34,133,2005
2435,CAF,35,39,106,2005
2436,CAF,40,44,87,2005
2437,CAF,45,49,72,2005
2438,CAF,50,54,59,2005
2439,CAF,55,59,49,2005
2440,CAF,60,64,42,2005
2441,CAF,65,69,34,2005
2442,CAF,70,74,25,2005
2443,CAF,75,79,16,2005
2444,CAF,80,84,8,2005
2448,CAF,80,NA,NA,2005
2445,CAF,85,89,3,2005
2446,CAF,90,94,1,2005
2447,CAF,95,99,0,2005
2449,CAF,15,19,243,2010
2450,CAF,20,24,211,2010
2451,CAF,25,29,178,2010
2452,CAF,30,34,144,2010
2453,CAF,35,39,114,2010
2454,CAF,40,44,91,2010
2455,CAF,45,49,75,2010
2456,CAF,50,54,64,2010
2457,CAF,55,59,52,2010
2458,CAF,60,64,42,2010
2459,CAF,65,69,35,2010
2460,CAF,70,74,26,2010
2461,CAF,75,79,17,2010
2462,CAF,80,84,9,2010
2466,CAF,80,NA,NA,2010
2463,CAF,85,89,3,2010
2464,CAF,90,94,1,2010
2465,CAF,95,99,0,2010
2467,CAF,15,19,260,2015
2468,CAF,20,24,207,2015
2469,CAF,25,29,168,2015
2470,CAF,30,34,139,2015
2471,CAF,35,39,113,2015
2472,CAF,40,44,91,2015
2473,CAF,45,49,74,2015
2474,CAF,50,54,63,2015
2475,CAF,55,59,54,2015
2476,CAF,60,64,45,2015
2477,CAF,65,69,35,2015
2478,CAF,70,74,27,2015
2479,CAF,75,79,18,2015
2480,CAF,80,84,9,2015
2484,CAF,80,NA,NA,2015
2481,CAF,85,89,4,2015
2482,CAF,90,94,1,2015
2483,CAF,95,99,0,2015
19981,CAN,15,19,943,1990
19982,CAN,20,24,1046,1990
19983,CAN,25,29,1268,1990
19984,CAN,30,34,1262,1990
19985,CAN,35,39,1143,1990
19986,CAN,40,44,1021,1990
19987,CAN,45,49,793,1990
19988,CAN,50,54,649,1990
19989,CAN,55,59,621,1990
19990,CAN,60,64,611,1990
19991,CAN,65,69,582,1990
19992,CAN,70,74,453,1990
19993,CAN,75,79,359,1990
19994,CAN,80,84,228,1990
19998,CAN,80,NA,NA,1990
19995,CAN,85,89,123,1990
19996,CAN,90,94,50,1990
19997,CAN,95,99,13,1990
19999,CAN,15,19,964,1995
20000,CAN,20,24,989,1995
20001,CAN,25,29,1085,1995
20002,CAN,30,34,1297,1995
20003,CAN,35,39,1285,1995
20004,CAN,40,44,1158,1995
20005,CAN,45,49,1029,1995
20006,CAN,50,54,794,1995
20007,CAN,55,59,654,1995
20008,CAN,60,64,615,1995
20009,CAN,65,69,589,1995
20010,CAN,70,74,537,1995
20011,CAN,75,79,392,1995
20012,CAN,80,84,279,1995
20016,CAN,80,NA,NA,1995
20013,CAN,85,89,151,1995
20014,CAN,90,94,61,1995
20015,CAN,95,99,16,1995
20017,CAN,15,19,1019,2000
20018,CAN,20,24,1012,2000
20019,CAN,25,29,1025,2000
20020,CAN,30,34,1124,2000
20021,CAN,35,39,1329,2000
20022,CAN,40,44,1303,2000
20023,CAN,45,49,1166,2000
20024,CAN,50,54,1025,2000
20025,CAN,55,59,785,2000
20026,CAN,60,64,642,2000
20027,CAN,65,69,593,2000
20028,CAN,70,74,547,2000
20029,CAN,75,79,471,2000
20030,CAN,80,84,314,2000
20034,CAN,80,NA,NA,2000
20031,CAN,85,89,186,2000
20032,CAN,90,94,74,2000
20033,CAN,95,99,19,2000
20035,CAN,15,19,1058,2005
20036,CAN,20,24,1091,2005
20037,CAN,25,29,1068,2005
20038,CAN,30,34,1083,2005
20039,CAN,35,39,1167,2005
20040,CAN,40,44,1364,2005
20041,CAN,45,49,1312,2005
20042,CAN,50,54,1167,2005
20043,CAN,55,59,1018,2005
20044,CAN,60,64,780,2005
20045,CAN,65,69,623,2005
20046,CAN,70,74,557,2005
20047,CAN,75,79,488,2005
20048,CAN,80,84,388,2005
20052,CAN,80,NA,NA,2005
20049,CAN,85,89,215,2005
20050,CAN,90,94,94,2005
20051,CAN,95,99,24,2005
20053,CAN,15,19,1088,2010
20054,CAN,20,24,1152,2010
20055,CAN,25,29,1184,2010
20056,CAN,30,34,1151,2010
20057,CAN,35,39,1142,2010
20058,CAN,40,44,1202,2010
20059,CAN,45,49,1388,2010
20060,CAN,50,54,1313,2010
20061,CAN,55,59,1161,2010
20062,CAN,60,64,1005,2010
20063,CAN,65,69,758,2010
20064,CAN,70,74,586,2010
20065,CAN,75,79,503,2010
20066,CAN,80,84,416,2010
20070,CAN,80,NA,NA,2010
20067,CAN,85,89,276,2010
20068,CAN,90,94,115,2010
20069,CAN,95,99,32,2010
20071,CAN,15,19,1028,2015
20072,CAN,20,24,1221,2015
20073,CAN,25,29,1220,2015
20074,CAN,30,34,1266,2015
20075,CAN,35,39,1200,2015
20076,CAN,40,44,1174,2015
20077,CAN,45,49,1204,2015
20078,CAN,50,54,1390,2015
20079,CAN,55,59,1313,2015
20080,CAN,60,64,1140,2015
20081,CAN,65,69,979,2015
20082,CAN,70,74,720,2015
20083,CAN,75,79,536,2015
20084,CAN,80,84,424,2015
20088,CAN,80,NA,NA,2015
20085,CAN,85,89,304,2015
20086,CAN,90,94,152,2015
20087,CAN,95,99,41,2015
15769,CHE,15,19,211,1990
15770,CHE,20,24,254,1990
15771,CHE,25,29,271,1990
15772,CHE,30,34,257,1990
15773,CHE,35,39,246,1990
15774,CHE,40,44,252,1990
15775,CHE,45,49,228,1990
15776,CHE,50,54,197,1990
15777,CHE,55,59,186,1990
15778,CHE,60,64,175,1990
15779,CHE,65,69,164,1990
15780,CHE,70,74,127,1990
15781,CHE,75,79,127,1990
15782,CHE,80,84,95,1990
15786,CHE,80,NA,NA,1990
15783,CHE,85,89,51,1990
15784,CHE,90,94,17,1990
15785,CHE,95,99,3,1990
15787,CHE,15,19,193,1995
15788,CHE,20,24,228,1995
15789,CHE,25,29,285,1995
15790,CHE,30,34,299,1995
15791,CHE,35,39,270,1995
15792,CHE,40,44,251,1995
15793,CHE,45,49,251,1995
15794,CHE,50,54,224,1995
15795,CHE,55,59,189,1995
15796,CHE,60,64,177,1995
15797,CHE,65,69,165,1995
15798,CHE,70,74,153,1995
15799,CHE,75,79,113,1995
15800,CHE,80,84,102,1995
15804,CHE,80,NA,NA,1995
15801,CHE,85,89,61,1995
15802,CHE,90,94,22,1995
15803,CHE,95,99,4,1995
15805,CHE,15,19,201,2000
15806,CHE,20,24,204,2000
15807,CHE,25,29,245,2000
15808,CHE,30,34,296,2000
15809,CHE,35,39,302,2000
15810,CHE,40,44,269,2000
15811,CHE,45,49,248,2000
15812,CHE,50,54,244,2000
15813,CHE,55,59,215,2000
15814,CHE,60,64,180,2000
15815,CHE,65,69,169,2000
15816,CHE,70,74,155,2000
15817,CHE,75,79,137,2000
15818,CHE,80,84,92,2000
15822,CHE,80,NA,NA,2000
15819,CHE,85,89,67,2000
15820,CHE,90,94,27,2000
15821,CHE,95,99,6,2000
15823,CHE,15,19,212,2005
15824,CHE,20,24,219,2005
15825,CHE,25,29,234,2005
15826,CHE,30,34,268,2005
15827,CHE,35,39,309,2005
15828,CHE,40,44,308,2005
15829,CHE,45,49,271,2005
15830,CHE,50,54,245,2005
15831,CHE,55,59,238,2005
15832,CHE,60,64,206,2005
15833,CHE,65,69,171,2005
15834,CHE,70,74,158,2005
15835,CHE,75,79,141,2005
15836,CHE,80,84,112,2005
15840,CHE,80,NA,NA,2005
15837,CHE,85,89,63,2005
15838,CHE,90,94,32,2005
15839,CHE,95,99,7,2005
15841,CHE,15,19,223,2010
15842,CHE,20,24,235,2010
15843,CHE,25,29,256,2010
15844,CHE,30,34,263,2010
15845,CHE,35,39,282,2010
15846,CHE,40,44,320,2010
15847,CHE,45,49,319,2010
15848,CHE,50,54,275,2010
15849,CHE,55,59,242,2010
15850,CHE,60,64,234,2010
15851,CHE,65,69,202,2010
15852,CHE,70,74,163,2010
15853,CHE,75,79,146,2010
15854,CHE,80,84,123,2010
15858,CHE,80,NA,NA,2010
15855,CHE,85,89,79,2010
15856,CHE,90,94,32,2010
15857,CHE,95,99,10,2010
15859,CHE,15,19,212,2015
15860,CHE,20,24,250,2015
15861,CHE,25,29,279,2015
15862,CHE,30,34,299,2015
15863,CHE,35,39,277,2015
15864,CHE,40,44,293,2015
15865,CHE,45,49,335,2015
15866,CHE,50,54,322,2015
15867,CHE,55,59,270,2015
15868,CHE,60,64,232,2015
15869,CHE,65,69,229,2015
15870,CHE,70,74,191,2015
15871,CHE,75,79,151,2015
15872,CHE,80,84,123,2015
15876,CHE,80,NA,NA,2015
15873,CHE,85,89,89,2015
15874,CHE,90,94,41,2015
15875,CHE,95,99,9,2015
18901,CHL,15,19,615,1990
18902,CHL,20,24,631,1990
18903,CHL,25,29,590,1990
18904,CHL,30,34,533,1990
18905,CHL,35,39,472,1990
18906,CHL,40,44,376,1990
18907,CHL,45,49,330,1990
18908,CHL,50,54,269,1990
18909,CHL,55,59,242,1990
18910,CHL,60,64,210,1990
18911,CHL,65,69,166,1990
18912,CHL,70,74,130,1990
18913,CHL,75,79,92,1990
18914,CHL,80,84,60,1990
18918,CHL,80,NA,NA,1990
18915,CHL,85,89,29,1990
18916,CHL,90,94,11,1990
18917,CHL,95,99,3,1990
18919,CHL,15,19,605,1995
18920,CHL,20,24,614,1995
18921,CHL,25,29,630,1995
18922,CHL,30,34,589,1995
18923,CHL,35,39,531,1995
18924,CHL,40,44,470,1995
18925,CHL,45,49,372,1995
18926,CHL,50,54,324,1995
18927,CHL,55,59,262,1995
18928,CHL,60,64,231,1995
18929,CHL,65,69,195,1995
18930,CHL,70,74,148,1995
18931,CHL,75,79,108,1995
18932,CHL,80,84,69,1995
18936,CHL,80,NA,NA,1995
18933,CHL,85,89,37,1995
18934,CHL,90,94,14,1995
18935,CHL,95,99,4,1995
18937,CHL,15,19,644,2000
18938,CHL,20,24,606,2000
18939,CHL,25,29,615,2000
18940,CHL,30,34,630,2000
18941,CHL,35,39,587,2000
18942,CHL,40,44,529,2000
18943,CHL,45,49,466,2000
18944,CHL,50,54,367,2000
18945,CHL,55,59,317,2000
18946,CHL,60,64,252,2000
18947,CHL,65,69,217,2000
18948,CHL,70,74,176,2000
18949,CHL,75,79,125,2000
18950,CHL,80,84,82,2000
18954,CHL,80,NA,NA,2000
18951,CHL,85,89,45,2000
18952,CHL,90,94,19,2000
18953,CHL,95,99,5,2000
18955,CHL,15,19,700,2005
18956,CHL,20,24,645,2005
18957,CHL,25,29,607,2005
18958,CHL,30,34,616,2005
18959,CHL,35,39,630,2005
18960,CHL,40,44,586,2005
18961,CHL,45,49,526,2005
18962,CHL,50,54,460,2005
18963,CHL,55,59,360,2005
18964,CHL,60,64,306,2005
18965,CHL,65,69,238,2005
18966,CHL,70,74,198,2005
18967,CHL,75,79,151,2005
18968,CHL,80,84,98,2005
18972,CHL,80,NA,NA,2005
18969,CHL,85,89,56,2005
18970,CHL,90,94,24,2005
18971,CHL,95,99,8,2005
18973,CHL,15,19,688,2010
18974,CHL,20,24,703,2010
18975,CHL,25,29,648,2010
18976,CHL,30,34,610,2010
18977,CHL,35,39,617,2010
18978,CHL,40,44,629,2010
18979,CHL,45,49,583,2010
18980,CHL,50,54,520,2010
18981,CHL,55,59,451,2010
18982,CHL,60,64,348,2010
18983,CHL,65,69,290,2010
18984,CHL,70,74,218,2010
18985,CHL,75,79,171,2010
18986,CHL,80,84,121,2010
18990,CHL,80,NA,NA,2010
18987,CHL,85,89,68,2010
18988,CHL,90,94,32,2010
18989,CHL,95,99,10,2010
18991,CHL,15,19,652,2015
18992,CHL,20,24,692,2015
18993,CHL,25,29,708,2015
18994,CHL,30,34,652,2015
18995,CHL,35,39,612,2015
18996,CHL,40,44,617,2015
18997,CHL,45,49,626,2015
18998,CHL,50,54,577,2015
18999,CHL,55,59,510,2015
19000,CHL,60,64,437,2015
19001,CHL,65,69,330,2015
19002,CHL,70,74,266,2015
19003,CHL,75,79,190,2015
19004,CHL,80,84,138,2015
19008,CHL,80,NA,NA,2015
19005,CHL,85,89,85,2015
19006,CHL,90,94,40,2015
19007,CHL,95,99,14,2015
6157,CHN,15,19,59604,1990
6158,CHN,20,24,63340,1990
6159,CHN,25,29,52335,1990
6160,CHN,30,34,41817,1990
6161,CHN,35,39,43410,1990
6162,CHN,40,44,30997,1990
6163,CHN,45,49,23305,1990
6164,CHN,50,54,21600,1990
6165,CHN,55,59,19832,1990
6166,CHN,60,64,16094,1990
6167,CHN,65,69,13153,1990
6168,CHN,70,74,10595,1990
6169,CHN,75,79,6824,1990
6170,CHN,80,84,3335,1990
6174,CHN,80,NA,NA,1990
6171,CHN,85,89,1193,1990
6172,CHN,90,94,241,1990
6173,CHN,95,99,32,1990
6175,CHN,15,19,47902,1995
6176,CHN,20,24,59326,1995
6177,CHN,25,29,63000,1995
6178,CHN,30,34,52011,1995
6179,CHN,35,39,41516,1995
6180,CHN,40,44,43018,1995
6181,CHN,45,49,30598,1995
6182,CHN,50,54,22845,1995
6183,CHN,55,59,20935,1995
6184,CHN,60,64,18790,1995
6185,CHN,65,69,14663,1995
6186,CHN,70,74,11169,1995
6187,CHN,75,79,8022,1995
6188,CHN,80,84,4296,1995
6192,CHN,80,NA,NA,1995
6189,CHN,85,89,1545,1995
6190,CHN,90,94,374,1995
6191,CHN,95,99,49,1995
6193,CHN,15,19,50579,2000
6194,CHN,20,24,47706,2000
6195,CHN,25,29,59052,2000
6196,CHN,30,34,62671,2000
6197,CHN,35,39,51689,2000
6198,CHN,40,44,41180,2000
6199,CHN,45,49,42526,2000
6200,CHN,50,54,30055,2000
6201,CHN,55,59,22199,2000
6202,CHN,60,64,19907,2000
6203,CHN,65,69,17249,2000
6204,CHN,70,74,12630,2000
6205,CHN,75,79,8566,2000
6206,CHN,80,84,5137,2000
6210,CHN,80,NA,NA,2000
6207,CHN,85,89,2063,2000
6208,CHN,90,94,517,2000
6209,CHN,95,99,82,2000
6211,CHN,15,19,63356,2005
6212,CHN,20,24,50285,2005
6213,CHN,25,29,47394,2005
6214,CHN,30,34,58695,2005
6215,CHN,35,39,62272,2005
6216,CHN,40,44,51273,2005
6217,CHN,45,49,40730,2005
6218,CHN,50,54,41843,2005
6219,CHN,55,59,29293,2005
6220,CHN,60,64,21232,2005
6221,CHN,65,69,18420,2005
6222,CHN,70,74,15018,2005
6223,CHN,75,79,9882,2005
6224,CHN,80,84,5629,2005
6228,CHN,80,NA,NA,2005
6225,CHN,85,89,2591,2005
6226,CHN,90,94,748,2005
6227,CHN,95,99,122,2005
6229,CHN,15,19,48212,2010
6230,CHN,20,24,62990,2010
6231,CHN,25,29,49938,2010
6232,CHN,30,34,47075,2010
6233,CHN,35,39,58321,2010
6234,CHN,40,44,61808,2010
6235,CHN,45,49,50755,2010
6236,CHN,50,54,40139,2010
6237,CHN,55,59,40913,2010
6238,CHN,60,64,28166,2010
6239,CHN,65,69,19788,2010
6240,CHN,70,74,16182,2010
6241,CHN,75,79,11921,2010
6242,CHN,80,84,6706,2010
6246,CHN,80,NA,NA,2010
6243,CHN,85,89,2988,2010
6244,CHN,90,94,998,2010
6245,CHN,95,99,189,2010
6247,CHN,15,19,37864,2015
6248,CHN,20,24,47942,2015
6249,CHN,25,29,62668,2015
6250,CHN,30,34,49656,2015
6251,CHN,35,39,46797,2015
6252,CHN,40,44,57937,2015
6253,CHN,45,49,61271,2015
6254,CHN,50,54,50104,2015
6255,CHN,55,59,39303,2015
6256,CHN,60,64,39405,2015
6257,CHN,65,69,26281,2015
6258,CHN,70,74,17425,2015
6259,CHN,75,79,12937,2015
6260,CHN,80,84,8185,2015
6264,CHN,80,NA,NA,2015
6261,CHN,85,89,3628,2015
6262,CHN,90,94,1183,2015
6263,CHN,95,99,271,2015
4753,CIV,15,19,604,1990
4754,CIV,20,24,491,1990
4755,CIV,25,29,415,1990
4756,CIV,30,34,351,1990
4757,CIV,35,39,293,1990
4758,CIV,40,44,233,1990
4759,CIV,45,49,200,1990
4760,CIV,50,54,165,1990
4761,CIV,55,59,130,1990
4762,CIV,60,64,97,1990
4763,CIV,65,69,69,1990
4764,CIV,70,74,45,1990
4765,CIV,75,79,26,1990
4766,CIV,80,84,12,1990
4770,CIV,80,NA,NA,1990
4767,CIV,85,89,4,1990
4768,CIV,90,94,1,1990
4769,CIV,95,99,0,1990
4771,CIV,15,19,761,1995
4772,CIV,20,24,617,1995
4773,CIV,25,29,503,1995
4774,CIV,30,34,420,1995
4775,CIV,35,39,350,1995
4776,CIV,40,44,289,1995
4777,CIV,45,49,227,1995
4778,CIV,50,54,193,1995
4779,CIV,55,59,155,1995
4780,CIV,60,64,118,1995
4781,CIV,65,69,84,1995
4782,CIV,70,74,54,1995
4783,CIV,75,79,31,1995
4784,CIV,80,84,14,1995
4788,CIV,80,NA,NA,1995
4785,CIV,85,89,5,1995
4786,CIV,90,94,1,1995
4787,CIV,95,99,0,1995
4789,CIV,15,19,871,2000
4790,CIV,20,24,748,2000
4791,CIV,25,29,604,2000
4792,CIV,30,34,488,2000
4793,CIV,35,39,403,2000
4794,CIV,40,44,333,2000
4795,CIV,45,49,272,2000
4796,CIV,50,54,212,2000
4797,CIV,55,59,175,2000
4798,CIV,60,64,136,2000
4799,CIV,65,69,96,2000
4800,CIV,70,74,61,2000
4801,CIV,75,79,33,2000
4802,CIV,80,84,15,2000
4806,CIV,80,NA,NA,2000
4803,CIV,85,89,5,2000
4804,CIV,90,94,1,2000
4805,CIV,95,99,0,2000
4807,CIV,15,19,948,2005
4808,CIV,20,24,802,2005
4809,CIV,25,29,681,2005
4810,CIV,30,34,549,2005
4811,CIV,35,39,443,2005
4812,CIV,40,44,367,2005
4813,CIV,45,49,303,2005
4814,CIV,50,54,247,2005
4815,CIV,55,59,188,2005
4816,CIV,60,64,149,2005
4817,CIV,65,69,107,2005
4818,CIV,70,74,68,2005
4819,CIV,75,79,36,2005
4820,CIV,80,84,15,2005
4824,CIV,80,NA,NA,2005
4821,CIV,85,89,5,2005
4822,CIV,90,94,1,2005
4823,CIV,95,99,0,2005
4825,CIV,15,19,1082,2010
4826,CIV,20,24,895,2010
4827,CIV,25,29,751,2010
4828,CIV,30,34,636,2010
4829,CIV,35,39,511,2010
4830,CIV,40,44,412,2010
4831,CIV,45,49,340,2010
4832,CIV,50,54,279,2010
4833,CIV,55,59,222,2010
4834,CIV,60,64,163,2010
4835,CIV,65,69,121,2010
4836,CIV,70,74,78,2010
4837,CIV,75,79,42,2010
4838,CIV,80,84,17,2010
4842,CIV,80,NA,NA,2010
4839,CIV,85,89,5,2010
4840,CIV,90,94,1,2010
4841,CIV,95,99,0,2010
4843,CIV,15,19,1264,2015
4844,CIV,20,24,1054,2015
4845,CIV,25,29,866,2015
4846,CIV,30,34,725,2015
4847,CIV,35,39,612,2015
4848,CIV,40,44,488,2015
4849,CIV,45,49,388,2015
4850,CIV,50,54,316,2015
4851,CIV,55,59,253,2015
4852,CIV,60,64,195,2015
4853,CIV,65,69,134,2015
4854,CIV,70,74,90,2015
4855,CIV,75,79,50,2015
4856,CIV,80,84,21,2015
4860,CIV,80,NA,NA,2015
4857,CIV,85,89,6,2015
4858,CIV,90,94,1,2015
4859,CIV,95,99,0,2015
2269,CMR,15,19,595,1990
2270,CMR,20,24,489,1990
2271,CMR,25,29,400,1990
2272,CMR,30,34,327,1990
2273,CMR,35,39,278,1990
2274,CMR,40,44,235,1990
2275,CMR,45,49,202,1990
2276,CMR,50,54,176,1990
2277,CMR,55,59,148,1990
2278,CMR,60,64,121,1990
2279,CMR,65,69,93,1990
2280,CMR,70,74,66,1990
2281,CMR,75,79,40,1990
2282,CMR,80,84,20,1990
2286,CMR,80,NA,NA,1990
2283,CMR,85,89,7,1990
2284,CMR,90,94,2,1990
2285,CMR,95,99,0,1990
2287,CMR,15,19,708,1995
2288,CMR,20,24,580,1995
2289,CMR,25,29,473,1995
2290,CMR,30,34,384,1995
2291,CMR,35,39,312,1995
2292,CMR,40,44,264,1995
2293,CMR,45,49,223,1995
2294,CMR,50,54,190,1995
2295,CMR,55,59,163,1995
2296,CMR,60,64,133,1995
2297,CMR,65,69,103,1995
2298,CMR,70,74,73,1995
2299,CMR,75,79,45,1995
2300,CMR,80,84,23,1995
2304,CMR,80,NA,NA,1995
2301,CMR,85,89,8,1995
2302,CMR,90,94,2,1995
2303,CMR,95,99,0,1995
2305,CMR,15,19,850,2000
2306,CMR,20,24,689,2000
2307,CMR,25,29,559,2000
2308,CMR,30,34,450,2000
2309,CMR,35,39,361,2000
2310,CMR,40,44,292,2000
2311,CMR,45,49,247,2000
2312,CMR,50,54,206,2000
2313,CMR,55,59,174,2000
2314,CMR,60,64,145,2000
2315,CMR,65,69,113,2000
2316,CMR,70,74,81,2000
2317,CMR,75,79,50,2000
2318,CMR,80,84,25,2000
2322,CMR,80,NA,NA,2000
2319,CMR,85,89,9,2000
2320,CMR,90,94,2,2000
2321,CMR,95,99,0,2000
2323,CMR,15,19,976,2005
2324,CMR,20,24,831,2005
2325,CMR,25,29,667,2005
2326,CMR,30,34,532,2005
2327,CMR,35,39,422,2005
2328,CMR,40,44,336,2005
2329,CMR,45,49,272,2005
2330,CMR,50,54,228,2005
2331,CMR,55,59,189,2005
2332,CMR,60,64,156,2005
2333,CMR,65,69,125,2005
2334,CMR,70,74,90,2005
2335,CMR,75,79,56,2005
2336,CMR,80,84,29,2005
2340,CMR,80,NA,NA,2005
2337,CMR,85,89,11,2005
2338,CMR,90,94,3,2005
2339,CMR,95,99,0,2005
2341,CMR,15,19,1076,2010
2342,CMR,20,24,957,2010
2343,CMR,25,29,808,2010
2344,CMR,30,34,640,2010
2345,CMR,35,39,503,2010
2346,CMR,40,44,395,2010
2347,CMR,45,49,315,2010
2348,CMR,50,54,254,2010
2349,CMR,55,59,211,2010
2350,CMR,60,64,172,2010
2351,CMR,65,69,136,2010
2352,CMR,70,74,101,2010
2353,CMR,75,79,64,2010
2354,CMR,80,84,33,2010
2358,CMR,80,NA,NA,2010
2355,CMR,85,89,13,2010
2356,CMR,90,94,3,2010
2357,CMR,95,99,0,2010
2359,CMR,15,19,1190,2015
2360,CMR,20,24,1058,2015
2361,CMR,25,29,935,2015
2362,CMR,30,34,781,2015
2363,CMR,35,39,611,2015
2364,CMR,40,44,475,2015
2365,CMR,45,49,372,2015
2366,CMR,50,54,295,2015
2367,CMR,55,59,236,2015
2368,CMR,60,64,193,2015
2369,CMR,65,69,151,2015
2370,CMR,70,74,111,2015
2371,CMR,75,79,73,2015
2372,CMR,80,84,39,2015
2376,CMR,80,NA,NA,2015
2373,CMR,85,89,15,2015
2374,CMR,90,94,4,2015
2375,CMR,95,99,1,2015
2701,COD,15,19,1773,1990
2702,COD,20,24,1497,1990
2703,COD,25,29,1252,1990
2704,COD,30,34,1041,1990
2705,COD,35,39,867,1990
2706,COD,40,44,765,1990
2707,COD,45,49,649,1990
2708,COD,50,54,538,1990
2709,COD,55,59,437,1990
2710,COD,60,64,345,1990
2711,COD,65,69,255,1990
2712,COD,70,74,173,1990
2713,COD,75,79,100,1990
2714,COD,80,84,46,1990
2718,COD,80,NA,NA,1990
2715,COD,85,89,15,1990
2716,COD,90,94,3,1990
2717,COD,95,99,0,1990
2719,COD,15,19,2131,1995
2720,COD,20,24,1792,1995
2721,COD,25,29,1507,1995
2722,COD,30,34,1255,1995
2723,COD,35,39,1038,1995
2724,COD,40,44,861,1995
2725,COD,45,49,755,1995
2726,COD,50,54,635,1995
2727,COD,55,59,517,1995
2728,COD,60,64,407,1995
2729,COD,65,69,304,1995
2730,COD,70,74,206,1995
2731,COD,75,79,121,1995
2732,COD,80,84,57,1995
2736,COD,80,NA,NA,1995
2733,COD,85,89,19,1995
2734,COD,90,94,4,1995
2735,COD,95,99,1,1995
2737,COD,15,19,2433,2000
2738,COD,20,24,2032,2000
2739,COD,25,29,1702,2000
2740,COD,30,34,1425,2000
2741,COD,35,39,1181,2000
2742,COD,40,44,972,2000
2743,COD,45,49,801,2000
2744,COD,50,54,697,2000
2745,COD,55,59,576,2000
2746,COD,60,64,454,2000
2747,COD,65,69,338,2000
2748,COD,70,74,230,2000
2749,COD,75,79,135,2000
2750,COD,80,84,64,2000
2754,COD,80,NA,NA,2000
2751,COD,85,89,22,2000
2752,COD,90,94,5,2000
2753,COD,95,99,1,2000
2755,COD,15,19,2830,2005
2756,COD,20,24,2370,2005
2757,COD,25,29,1972,2005
2758,COD,30,34,1645,2005
2759,COD,35,39,1371,2005
2760,COD,40,44,1131,2005
2761,COD,45,49,926,2005
2762,COD,50,54,757,2005
2763,COD,55,59,647,2005
2764,COD,60,64,519,2005
2765,COD,65,69,388,2005
2766,COD,70,74,265,2005
2767,COD,75,79,157,2005
2768,COD,80,84,75,2005
2772,COD,80,NA,NA,2005
2769,COD,85,89,26,2005
2770,COD,90,94,6,2005
2771,COD,95,99,1,2005
2773,COD,15,19,3321,2010
2774,COD,20,24,2778,2010
2775,COD,25,29,2318,2010
2776,COD,30,34,1923,2010
2777,COD,35,39,1598,2010
