"","iso3","loage","hiage","women","year"
"149892","BWA",70,74,6.598,1990
"149893","BWA",75,79,3.76,1990
"149894","BWA",80,84,1.957,1990
"149895","BWA",85,89,0.589,1990
"149896","BWA",90,94,0.069,1990
"149897","BWA",95,99,0.003,1990
"149898","BWA",100,104,0,1990
"149986","BWA",15,19,87.718,1995
"149987","BWA",20,24,77.215,1995
"149988","BWA",25,29,62.853,1995
"149989","BWA",30,34,49.531,1995
"149990","BWA",35,39,41.146,1995
"149991","BWA",40,44,33.533,1995
"149992","BWA",45,49,24.771,1995
"149993","BWA",50,54,23.075,1995
"149994","BWA",55,59,16.763,1995
"149995","BWA",60,64,11.618,1995
"149996","BWA",65,69,10.684,1995
"149997","BWA",70,74,9.399,1995
"149998","BWA",75,79,4.657,1995
"149999","BWA",80,84,2.069,1995
"150000","BWA",85,89,0.673,1995
"150001","BWA",90,94,0.094,1995
"150002","BWA",95,99,0.004,1995
"150003","BWA",100,104,0,1995
"150091","BWA",15,19,99.833,2000
"150092","BWA",20,24,89.479,2000
"150093","BWA",25,29,76.222,2000
"150094","BWA",30,34,59.22,2000
"150095","BWA",35,39,46.247,2000
"150096","BWA",40,44,39.427,2000
"150097","BWA",45,49,32.548,2000
"150098","BWA",50,54,23.982,2000
"150099","BWA",55,59,20.666,2000
"150100","BWA",60,64,14.194,2000
"150101","BWA",65,69,10.928,2000
"150102","BWA",70,74,9.571,2000
"150103","BWA",75,79,6.906,2000
"150104","BWA",80,84,2.775,2000
"150105","BWA",85,89,0.82,2000
"150106","BWA",90,94,0.141,2000
"150107","BWA",95,99,0.009,2000
"150108","BWA",100,104,0,2000
"150196","BWA",15,19,101.69,2005
"150197","BWA",20,24,98.853,2005
"150198","BWA",25,29,89.024,2005
"150199","BWA",30,34,73.349,2005
"150200","BWA",35,39,52.612,2005
"150201","BWA",40,44,39.949,2005
"150202","BWA",45,49,36.16,2005
"150203","BWA",50,54,31.268,2005
"150204","BWA",55,59,22.918,2005
"150205","BWA",60,64,18.853,2005
"150206","BWA",65,69,12.297,2005
"150207","BWA",70,74,8.959,2005
"150208","BWA",75,79,7.116,2005
"150209","BWA",80,84,4.243,2005
"150210","BWA",85,89,1.176,2005
"150211","BWA",90,94,0.2,2005
"150212","BWA",95,99,0.02,2005
"150213","BWA",100,104,0.001,2005
"150301","BWA",15,19,104.26,2010
"150302","BWA",20,24,100.977,2010
"150303","BWA",25,29,99.102,2010
"150304","BWA",30,34,87.433,2010
"150305","BWA",35,39,68.008,2010
"150306","BWA",40,44,47.608,2010
"150307","BWA",45,49,37.864,2010
"150308","BWA",50,54,35.396,2010
"150309","BWA",55,59,29.99,2010
"150310","BWA",60,64,21.148,2010
"150311","BWA",65,69,16.474,2010
"150312","BWA",70,74,10.111,2010
"150313","BWA",75,79,6.621,2010
"150314","BWA",80,84,4.285,2010
"150315","BWA",85,89,1.72,2010
"150316","BWA",90,94,0.255,2010
"150317","BWA",95,99,0.021,2010
"150318","BWA",100,104,0.001,2010
"150406","BWA",15,19,100.564,2015
"150407","BWA",20,24,99.877,2015
"150408","BWA",25,29,97.827,2015
"150409","BWA",30,34,95.739,2015
"150410","BWA",35,39,81.3,2015
"150411","BWA",40,44,60.95,2015
"150412","BWA",45,49,43.968,2015
"150413","BWA",50,54,39.347,2015
"150414","BWA",55,59,37.196,2015
"150415","BWA",60,64,28.635,2015
"150416","BWA",65,69,19.254,2015
"150417","BWA",70,74,14.173,2015
"150418","BWA",75,79,7.919,2015
"150419","BWA",80,84,4.323,2015
"150420","BWA",85,89,1.965,2015
"150421","BWA",90,94,0.433,2015
"150422","BWA",95,99,0.03,2015
"150423","BWA",100,104,0.001,2015
"150469","BWA",15,19,106.439,2018
"150470","BWA",20,24,99.602,2018
"150471","BWA",25,29,99.1,2018
"150472","BWA",30,34,97.146,2018
"150473","BWA",35,39,90.567,2018
"150474","BWA",40,44,72.506,2018
"150475","BWA",45,49,52.307,2018
"150476","BWA",50,54,40.149,2018
"150477","BWA",55,59,37.856,2018
"150478","BWA",60,64,33.252,2018
"150479","BWA",65,69,23.321,2018
"150480","BWA",70,74,15.494,2018
"150481","BWA",75,79,10.124,2018
"150482","BWA",80,84,4.785,2018
"150483","BWA",85,89,2.144,2018
"150484","BWA",90,94,0.654,2018
"150485","BWA",95,99,0.091,2018
"150486","BWA",100,104,0.001,2018
"150511","BWA",15,19,111.435,2020
"150512","BWA",20,24,100.947,2020
"150513","BWA",25,29,100.079,2020
"150514","BWA",30,34,97.484,2020
"150515","BWA",35,39,94.764,2020
"150516","BWA",40,44,80.002,2020
"150517","BWA",45,49,59.7,2020
"150518","BWA",50,54,42.805,2020
"150519","BWA",55,59,37.981,2020
"150520","BWA",60,64,35.434,2020
"150521","BWA",65,69,26.599,2020
"150522","BWA",70,74,17.068,2020
"150523","BWA",75,79,11.563,2020
"150524","BWA",80,84,5.515,2020
"150525","BWA",85,89,2.223,2020
"150526","BWA",90,94,0.591,2020
"150527","BWA",95,99,0.062,2020
"150528","BWA",100,104,0.002,2020
"153052","BRA",15,19,7370.004,1990
"153053","BRA",20,24,7056.218,1990
"153054","BRA",25,29,6636.039,1990
"153055","BRA",30,34,5726.108,1990
"153056","BRA",35,39,4881.471,1990
"153057","BRA",40,44,3941.826,1990
"153058","BRA",45,49,3119.281,1990
"153059","BRA",50,54,2758.514,1990
"153060","BRA",55,59,2188.26,1990
"153061","BRA",60,64,1873.841,1990
"153062","BRA",65,69,1370.842,1990
"153063","BRA",70,74,964.885,1990
"153064","BRA",75,79,652.829,1990
"153065","BRA",80,84,353.186,1990
"153066","BRA",85,89,139.809,1990
"153067","BRA",90,94,39.97,1990
"153068","BRA",95,99,5.937,1990
"153069","BRA",100,104,0.453,1990
"153157","BRA",15,19,8161.435,1995
"153158","BRA",20,24,7342.735,1995
"153159","BRA",25,29,7021.006,1995
"153160","BRA",30,34,6590.716,1995
"153161","BRA",35,39,5670.792,1995
"153162","BRA",40,44,4814.448,1995
"153163","BRA",45,49,3864.134,1995
"153164","BRA",50,54,3028.509,1995
"153165","BRA",55,59,2638.876,1995
"153166","BRA",60,64,2044.492,1995
"153167","BRA",65,69,1685.613,1995
"153168","BRA",70,74,1168.203,1995
"153169","BRA",75,79,754.491,1995
"153170","BRA",80,84,441.938,1995
"153171","BRA",85,89,192.087,1995
"153172","BRA",90,94,54.965,1995
"153173","BRA",95,99,9.669,1995
"153174","BRA",100,104,0.71,1995
"153262","BRA",15,19,8874.12,2000
"153263","BRA",20,24,8134.093,2000
"153264","BRA",25,29,7310.647,2000
"153265","BRA",30,34,6979.513,2000
"153266","BRA",35,39,6534.959,2000
"153267","BRA",40,44,5602.006,2000
"153268","BRA",45,49,4728.655,2000
"153269","BRA",50,54,3762.08,2000
"153270","BRA",55,59,2912.215,2000
"153271","BRA",60,64,2489.543,2000
"153272","BRA",65,69,1873.756,2000
"153273","BRA",70,74,1476.917,2000
"153274","BRA",75,79,946.547,2000
"153275","BRA",80,84,530.348,2000
"153276","BRA",85,89,252.771,2000
"153277","BRA",90,94,81.329,2000
"153278","BRA",95,99,14.287,2000
"153279","BRA",100,104,1.235,2000
"153367","BRA",15,19,8654.623,2005
"153368","BRA",20,24,8846.433,2005
"153369","BRA",25,29,8102.37,2005
"153370","BRA",30,34,7272.56,2005
"153371","BRA",35,39,6927.168,2005
"153372","BRA",40,44,6464.381,2005
"153373","BRA",45,49,5514.447,2005
"153374","BRA",50,54,4619.897,2005
"153375","BRA",55,59,3635.601,2005
"153376","BRA",60,64,2765.584,2005
"153377","BRA",65,69,2305.666,2005
"153378","BRA",70,74,1661.721,2005
"153379","BRA",75,79,1220.185,2005
"153380","BRA",80,84,692.684,2005
"153381","BRA",85,89,318.819,2005
"153382","BRA",90,94,113.833,2005
"153383","BRA",95,99,23.462,2005
"153384","BRA",100,104,2.188,2005
"153472","BRA",15,19,8456.902,2010
"153473","BRA",20,24,8629.177,2010
"153474","BRA",25,29,8815.205,2010
"153475","BRA",30,34,8064.613,2010
"153476","BRA",35,39,7223.687,2010
"153477","BRA",40,44,6860.389,2010
"153478","BRA",45,49,6373.749,2010
"153479","BRA",50,54,5399.858,2010
"153480","BRA",55,59,4478.295,2010
"153481","BRA",60,64,3467.236,2010
"153482","BRA",65,69,2575.811,2010
"153483","BRA",70,74,2071.225,2010
"153484","BRA",75,79,1398.688,2010
"153485","BRA",80,84,917.651,2010
"153486","BRA",85,89,436.377,2010
"153487","BRA",90,94,152.864,2010
"153488","BRA",95,99,36.181,2010
"153489","BRA",100,104,4.174,2010
"153577","BRA",15,19,8477.857,2015
"153578","BRA",20,24,8434.429,2015
"153579","BRA",25,29,8602.303,2015
"153580","BRA",30,34,8779.04,2015
"153581","BRA",35,39,8016.361,2015
"153582","BRA",40,44,7161.717,2015
"153583","BRA",45,49,6772.503,2015
"153584","BRA",50,54,6250.65,2015
"153585","BRA",55,59,5249.358,2015
"153586","BRA",60,64,4289.234,2015
"153587","BRA",65,69,3247.42,2015
"153588","BRA",70,74,2330.854,2015
"153589","BRA",75,79,1765.996,2015
"153590","BRA",80,84,1087.294,2015
"153591","BRA",85,89,611.083,2015
"153592","BRA",90,94,228.311,2015
"153593","BRA",95,99,56.158,2015
"153594","BRA",100,104,8.018,2015
"153640","BRA",15,19,8223.534,2018
"153641","BRA",20,24,8487.625,2018
"153642","BRA",25,29,8458.754,2018
"153643","BRA",30,34,8711.461,2018
"153644","BRA",35,39,8535.132,2018
"153645","BRA",40,44,7602.692,2018
"153646","BRA",45,49,6913.104,2018
"153647","BRA",50,54,6529.628,2018
"153648","BRA",55,59,5781,2018
"153649","BRA",60,64,4726.946,2018
"153650","BRA",65,69,3714.294,2018
"153651","BRA",70,74,2668.707,2018
"153652","BRA",75,79,1879.951,2018
"153653","BRA",80,84,1279.352,2018
"153654","BRA",85,89,688.008,2018
"153655","BRA",90,94,310.038,2018
"153656","BRA",95,99,86.709,2018
"153657","BRA",100,104,11.973,2018
"153682","BRA",15,19,7964.694,2020
"153683","BRA",20,24,8466.492,2020
"153684","BRA",25,29,8418.59,2020
"153685","BRA",30,34,8576.223,2020
"153686","BRA",35,39,8735.133,2020
"153687","BRA",40,44,7956.785,2020
"153688","BRA",45,49,7079.054,2020
"153689","BRA",50,54,6651.999,2020
"153690","BRA",55,59,6089.814,2020
"153691","BRA",60,64,5044.879,2020
"153692","BRA",65,69,4034.221,2020
"153693","BRA",70,74,2957.955,2020
"153694","BRA",75,79,2011.193,2020
"153695","BRA",80,84,1395.7,2020
"153696","BRA",85,89,752.233,2020
"153697","BRA",90,94,349.826,2020
"153698","BRA",95,99,96.88,2020
"153699","BRA",100,104,15.475,2020
"156223","BRN",15,19,11.333,1990
"156224","BRN",20,24,12.686,1990
"156225","BRN",25,29,12.768,1990
"156226","BRN",30,34,12.129,1990
"156227","BRN",35,39,9.416,1990
"156228","BRN",40,44,6.161,1990
"156229","BRN",45,49,3.648,1990
"156230","BRN",50,54,3.117,1990
"156231","BRN",55,59,2.558,1990
"156232","BRN",60,64,1.64,1990
"156233","BRN",65,69,1.237,1990
"156234","BRN",70,74,0.798,1990
"156235","BRN",75,79,0.592,1990
"156236","BRN",80,84,0.432,1990
"156237","BRN",85,89,0.129,1990
"156238","BRN",90,94,0.027,1990
"156239","BRN",95,99,0.003,1990
"156240","BRN",100,104,0,1990
"156328","BRN",15,19,13.324,1995
"156329","BRN",20,24,14.223,1995
"156330","BRN",25,29,16.64,1995
"156331","BRN",30,34,13.019,1995
"156332","BRN",35,39,11.476,1995
"156333","BRN",40,44,8.511,1995
"156334","BRN",45,49,5.259,1995
"156335","BRN",50,54,3.094,1995
"156336","BRN",55,59,2.33,1995
"156337","BRN",60,64,2.373,1995
"156338","BRN",65,69,1.443,1995
"156339","BRN",70,74,1.051,1995
"156340","BRN",75,79,0.615,1995
"156341","BRN",80,84,0.408,1995
"156342","BRN",85,89,0.18,1995
"156343","BRN",90,94,0.031,1995
"156344","BRN",95,99,0.003,1995
"156345","BRN",100,104,0,1995
"156433","BRN",15,19,14.155,2000
"156434","BRN",20,24,17.186,2000
"156435","BRN",25,29,18.203,2000
"156436","BRN",30,34,17.421,2000
"156437","BRN",35,39,14.1,2000
"156438","BRN",40,44,11.145,2000
"156439","BRN",45,49,7.972,2000
"156440","BRN",50,54,5.122,2000
"156441","BRN",55,59,2.872,2000
"156442","BRN",60,64,2.503,2000
"156443","BRN",65,69,1.987,2000
"156444","BRN",70,74,0.715,2000
"156445","BRN",75,79,0.566,2000
"156446","BRN",80,84,0.453,2000
"156447","BRN",85,89,0.173,2000
"156448","BRN",90,94,0.044,2000
"156449","BRN",95,99,0.004,2000
"156450","BRN",100,104,0,2000
"156538","BRN",15,19,15.897,2005
"156539","BRN",20,24,17.923,2005
"156540","BRN",25,29,18.147,2005
"156541","BRN",30,34,17.966,2005
"156542","BRN",35,39,15.322,2005
"156543","BRN",40,44,13.013,2005
"156544","BRN",45,49,9.849,2005
"156545","BRN",50,54,7.279,2005
"156546","BRN",55,59,4.875,2005
"156547","BRN",60,64,3.424,2005
"156548","BRN",65,69,2.243,2005
"156549","BRN",70,74,1.399,2005
"156550","BRN",75,79,0.984,2005
"156551","BRN",80,84,0.576,2005
"156552","BRN",85,89,0.203,2005
"156553","BRN",90,94,0.048,2005
"156554","BRN",95,99,0.006,2005
"156555","BRN",100,104,0,2005
"156643","BRN",15,19,17.047,2010
"156644","BRN",20,24,18.424,2010
"156645","BRN",25,29,18.298,2010
"156646","BRN",30,34,17.375,2010
"156647","BRN",35,39,16.245,2010
"156648","BRN",40,44,14.34,2010
"156649","BRN",45,49,11.223,2010
"156650","BRN",50,54,9.029,2010
"156651","BRN",55,59,6.421,2010
"156652","BRN",60,64,3.944,2010
"156653","BRN",65,69,2.303,2010
"156654","BRN",70,74,2.067,2010
"156655","BRN",75,79,1.34,2010
"156656","BRN",80,84,0.654,2010
"156657","BRN",85,89,0.283,2010
"156658","BRN",90,94,0.063,2010
"156659","BRN",95,99,0.008,2010
"156660","BRN",100,104,0,2010
"156748","BRN",15,19,16.751,2015
"156749","BRN",20,24,16.509,2015
"156750","BRN",25,29,17.908,2015
"156751","BRN",30,34,17.889,2015
"156752","BRN",35,39,17.055,2015
"156753","BRN",40,44,15.966,2015
"156754","BRN",45,49,14.066,2015
"156755","BRN",50,54,10.952,2015
"156756","BRN",55,59,8.738,2015
"156757","BRN",60,64,6.116,2015
"156758","BRN",65,69,3.647,2015
"156759","BRN",70,74,2.026,2015
"156760","BRN",75,79,1.665,2015
"156761","BRN",80,84,0.92,2015
"156762","BRN",85,89,0.341,2015
"156763","BRN",90,94,0.096,2015
"156764","BRN",95,99,0.012,2015
"156765","BRN",100,104,0.001,2015
"156811","BRN",15,19,16.688,2018
"156812","BRN",20,24,16.537,2018
"156813","BRN",25,29,16.946,2018
"156814","BRN",30,34,18.025,2018
"156815","BRN",35,39,17.53,2018
"156816","BRN",40,44,16.555,2018
"156817","BRN",45,49,15.2,2018
"156818","BRN",50,54,12.678,2018
"156819","BRN",55,59,9.79,2018
"156820","BRN",60,64,7.491,2018
"156821","BRN",65,69,4.822,2018
"156822","BRN",70,74,2.633,2018
"156823","BRN",75,79,1.568,2018
"156824","BRN",80,84,1.122,2018
"156825","BRN",85,89,0.443,2018
"156826","BRN",90,94,0.121,2018
"156827","BRN",95,99,0.025,2018
"156828","BRN",100,104,0.001,2018
"156853","BRN",15,19,16.401,2020
"156854","BRN",20,24,16.698,2020
"156855","BRN",25,29,16.45,2020
"156856","BRN",30,34,17.83,2020
"156857","BRN",35,39,17.786,2020
"156858","BRN",40,44,16.911,2020
"156859","BRN",45,49,15.765,2020
"156860","BRN",50,54,13.801,2020
"156861","BRN",55,59,10.646,2020
"156862","BRN",60,64,8.365,2020
"156863","BRN",65,69,5.706,2020
"156864","BRN",70,74,3.258,2020
"156865","BRN",75,79,1.67,2020
"156866","BRN",80,84,1.185,2020
"156867","BRN",85,89,0.507,2020
"156868","BRN",90,94,0.126,2020
"156869","BRN",95,99,0.021,2020
"156870","BRN",100,104,0.001,2020
"159394","BGR",15,19,313.726,1990
"159395","BGR",20,24,288.753,1990
"159396","BGR",25,29,289.326,1990
"159397","BGR",30,34,305.067,1990
"159398","BGR",35,39,316.532,1990
"159399","BGR",40,44,325.364,1990
"159400","BGR",45,49,270.696,1990
"159401","BGR",50,54,266.699,1990
"159402","BGR",55,59,295.374,1990
"159403","BGR",60,64,283.917,1990
"159404","BGR",65,69,263.21,1990
"159405","BGR",70,74,136.216,1990
"159406","BGR",75,79,135.415,1990
"159407","BGR",80,84,79.365,1990
"159408","BGR",85,89,30.04,1990
"159409","BGR",90,94,6.9,1990
"159410","BGR",95,99,1.066,1990
"159411","BGR",100,104,0.124,1990
"159499","BGR",15,19,300.035,1995
"159500","BGR",20,24,292.505,1995
"159501","BGR",25,29,272.801,1995
"159502","BGR",30,34,273.551,1995
"159503","BGR",35,39,288.723,1995
"159504","BGR",40,44,300.615,1995
"159505","BGR",45,49,311.199,1995
"159506","BGR",50,54,258.62,1995
"159507","BGR",55,59,253.222,1995
"159508","BGR",60,64,276.955,1995
"159509","BGR",65,69,257.055,1995
"159510","BGR",70,74,224.135,1995
"159511","BGR",75,79,104.372,1995
"159512","BGR",80,84,86.288,1995
"159513","BGR",85,89,36.455,1995
"159514","BGR",90,94,8.86,1995
"159515","BGR",95,99,1.185,1995
"159516","BGR",100,104,0.097,1995
"159604","BGR",15,19,262.952,2000
"159605","BGR",20,24,289.899,2000
"159606","BGR",25,29,281.088,2000
"159607","BGR",30,34,262.506,2000
"159608","BGR",35,39,267.692,2000
"159609","BGR",40,44,280.755,2000
"159610","BGR",45,49,293.377,2000
"159611","BGR",50,54,302.636,2000
"159612","BGR",55,59,247.313,2000
"159613","BGR",60,64,238.688,2000
"159614","BGR",65,69,253.492,2000
"159615","BGR",70,74,221.844,2000
"159616","BGR",75,79,172.471,2000
"159617","BGR",80,84,65.582,2000
"159618","BGR",85,89,38.358,2000
"159619","BGR",90,94,9.973,2000
"159620","BGR",95,99,1.282,2000
"159621","BGR",100,104,0.085,2000
"159709","BGR",15,19,247.612,2005
"159710","BGR",20,24,251.392,2005
"159711","BGR",25,29,278.049,2005
"159712","BGR",30,34,272.193,2005
"159713","BGR",35,39,254.117,2005
"159714","BGR",40,44,259.774,2005
"159715","BGR",45,49,273.486,2005
"159716","BGR",50,54,286.438,2005
"159717","BGR",55,59,296.168,2005
"159718","BGR",60,64,238.625,2005
"159719","BGR",65,69,222.317,2005
"159720","BGR",70,74,224.777,2005
"159721","BGR",75,79,174.731,2005
"159722","BGR",80,84,113.819,2005
"159723","BGR",85,89,31.013,2005
"159724","BGR",90,94,11.522,2005
"159725","BGR",95,99,1.678,2005
"159726","BGR",100,104,0.108,2005
"159814","BGR",15,19,194.238,2010
"159815","BGR",20,24,239.802,2010
"159816","BGR",25,29,236.007,2010
"159817","BGR",30,34,266.392,2010
"159818","BGR",35,39,263.876,2010
"159819","BGR",40,44,244.637,2010
"159820","BGR",45,49,249.591,2010
"159821","BGR",50,54,264.866,2010
"159822","BGR",55,59,279.004,2010
"159823","BGR",60,64,288.386,2010
"159824","BGR",65,69,226.404,2010
"159825","BGR",70,74,200.112,2010
"159826","BGR",75,79,183.37,2010
"159827","BGR",80,84,117.821,2010
"159828","BGR",85,89,55.849,2010
"159829","BGR",90,94,9.938,2010
"159830","BGR",95,99,2.111,2010
"159831","BGR",100,104,0.154,2010
"159919","BGR",15,19,147.858,2015
"159920","BGR",20,24,191.886,2015
"159921","BGR",25,29,235.585,2015
"159922","BGR",30,34,230.642,2015
"159923","BGR",35,39,261.848,2015
"159924","BGR",40,44,260.102,2015
"159925","BGR",45,49,240.715,2015
"159926","BGR",50,54,244.678,2015
"159927","BGR",55,59,257.935,2015
"159928","BGR",60,64,269.936,2015
"159929","BGR",65,69,274.046,2015
"159930","BGR",70,74,207.46,2015
"159931","BGR",75,79,168.417,2015
"159932","BGR",80,84,130.017,2015
"159933","BGR",85,89,60.384,2015
"159934","BGR",90,94,15.89,2015
"159935","BGR",95,99,1.343,2015
"159936","BGR",100,104,0.093,2015
"159982","BGR",15,19,145.114,2018
"159983","BGR",20,24,159.112,2018
"159984","BGR",25,29,211.512,2018
"159985","BGR",30,34,234.049,2018
"159986","BGR",35,39,239.914,2018
"159987","BGR",40,44,264.13,2018
"159988","BGR",45,49,249.961,2018
"159989","BGR",50,54,236.464,2018
"159990","BGR",55,59,244.817,2018
"159991","BGR",60,64,255.789,2018
"159992","BGR",65,69,265.386,2018
"159993","BGR",70,74,235.682,2018
"159994","BGR",75,79,167.114,2018
"159995","BGR",80,84,123.296,2018
"159996","BGR",85,89,68.259,2018
"159997","BGR",90,94,20.93,2018
"159998","BGR",95,99,3.736,2018
"159999","BGR",100,104,0.086,2018
"160024","BGR",15,19,152.495,2020
"160025","BGR",20,24,144.527,2020
"160026","BGR",25,29,188.656,2020
"160027","BGR",30,34,232.912,2020
"160028","BGR",35,39,228.442,2020
"160029","BGR",40,44,259.363,2020
"160030","BGR",45,49,256.713,2020
"160031","BGR",50,54,236.166,2020
"160032","BGR",55,59,237.857,2020
"160033","BGR",60,64,247.582,2020
"160034","BGR",65,69,254.543,2020
"160035","BGR",70,74,249.782,2020
"160036","BGR",75,79,176.28,2020
"160037","BGR",80,84,124.007,2020
"160038","BGR",85,89,67.286,2020
"160039","BGR",90,94,18.871,2020
"160040","BGR",95,99,2.935,2020
"160041","BGR",100,104,0.108,2020
"162565","BFA",15,19,462.716,1990
"162566","BFA",20,24,387.186,1990
"162567","BFA",25,29,314.665,1990
"162568","BFA",30,34,257.469,1990
"162569","BFA",35,39,209.499,1990
"162570","BFA",40,44,174.724,1990
"162571","BFA",45,49,153.223,1990
"162572","BFA",50,54,129.353,1990
"162573","BFA",55,59,108.938,1990
"162574","BFA",60,64,92.311,1990
"162575","BFA",65,69,73.503,1990
"162576","BFA",70,74,51.037,1990
"162577","BFA",75,79,28.159,1990
"162578","BFA",80,84,10.639,1990
"162579","BFA",85,89,2.438,1990
"162580","BFA",90,94,0.287,1990
"162581","BFA",95,99,0.017,1990
"162582","BFA",100,104,0,1990
"162670","BFA",15,19,549.761,1995
"162671","BFA",20,24,443.711,1995
"162672","BFA",25,29,366.575,1995
"162673","BFA",30,34,297.157,1995
"162674","BFA",35,39,243.56,1995
"162675","BFA",40,44,198.421,1995
"162676","BFA",45,49,165.557,1995
"162677","BFA",50,54,144.352,1995
"162678","BFA",55,59,119.928,1995
"162679","BFA",60,64,97.639,1995
"162680","BFA",65,69,77.664,1995
"162681","BFA",70,74,55.435,1995
"162682","BFA",75,79,31.881,1995
"162683","BFA",80,84,12.97,1995
"162684","BFA",85,89,3.151,1995
"162685","BFA",90,94,0.41,1995
"162686","BFA",95,99,0.025,1995
"162687","BFA",100,104,0.001,1995
"162775","BFA",15,19,639.76,2000
"162776","BFA",20,24,529.37,2000
"162777","BFA",25,29,422.34,2000
"162778","BFA",30,34,348.199,2000
"162779","BFA",35,39,282.458,2000
"162780","BFA",40,44,231.6,2000
"162781","BFA",45,49,188.532,2000
"162782","BFA",50,54,156.216,2000
"162783","BFA",55,59,134.021,2000
"162784","BFA",60,64,107.589,2000
"162785","BFA",65,69,82.185,2000
"162786","BFA",70,74,58.591,2000
"162787","BFA",75,79,34.639,2000
"162788","BFA",80,84,14.694,2000
"162789","BFA",85,89,3.843,2000
"162790","BFA",90,94,0.531,2000
"162791","BFA",95,99,0.038,2000
"162792","BFA",100,104,0.001,2000
"162880","BFA",15,19,724.044,2005
"162881","BFA",20,24,618.329,2005
"162882","BFA",25,29,506.82,2005
"162883","BFA",30,34,403.306,2005
"162884","BFA",35,39,332.623,2005
"162885","BFA",40,44,269.67,2005
"162886","BFA",45,49,220.798,2005
"162887","BFA",50,54,178.368,2005
"162888","BFA",55,59,145.345,2005
"162889","BFA",60,64,120.541,2005
"162890","BFA",65,69,90.854,2005
"162891","BFA",70,74,62.263,2005
"162892","BFA",75,79,36.825,2005
