iso3,countryname,region,super_region,year,age_group,ever_had_sex
AFG,Afghanistan,"Asia, South",5,1989,30,0.9834288
AFG,Afghanistan,"Asia, South",5,1989,35,0.9883066
AFG,Afghanistan,"Asia, South",5,1989,40,0.9903867
AFG,Afghanistan,"Asia, South",5,1989,45,0.9909788
AFG,Afghanistan,"Asia, South",5,1990,15,0.4077886
AFG,Afghanistan,"Asia, South",5,1990,20,0.839093
AFG,Afghanistan,"Asia, South",5,1990,25,0.9585081
AFG,Afghanistan,"Asia, South",5,1990,30,0.9835763
AFG,Afghanistan,"Asia, South",5,1990,35,0.9884027
AFG,Afghanistan,"Asia, South",5,1990,40,0.9904761
AFG,Afghanistan,"Asia, South",5,1990,45,0.9909563
AFG,Afghanistan,"Asia, South",5,1991,15,0.4102013
AFG,Afghanistan,"Asia, South",5,1991,20,0.8415115
AFG,Afghanistan,"Asia, South",5,1991,25,0.9590099
AFG,Afghanistan,"Asia, South",5,1991,30,0.9837946
AFG,Afghanistan,"Asia, South",5,1991,35,0.9885514
AFG,Afghanistan,"Asia, South",5,1991,40,0.990615
AFG,Afghanistan,"Asia, South",5,1991,45,0.9909566
AFG,Afghanistan,"Asia, South",5,1992,15,0.4129263
AFG,Afghanistan,"Asia, South",5,1992,20,0.8444535
AFG,Afghanistan,"Asia, South",5,1992,25,0.959589
AFG,Afghanistan,"Asia, South",5,1992,30,0.9840552
AFG,Afghanistan,"Asia, South",5,1992,35,0.9887331
AFG,Afghanistan,"Asia, South",5,1992,40,0.9907857
AFG,Afghanistan,"Asia, South",5,1992,45,0.9909667
AFG,Afghanistan,"Asia, South",5,1993,15,0.418142
AFG,Afghanistan,"Asia, South",5,1993,20,0.8492875
AFG,Afghanistan,"Asia, South",5,1993,25,0.9606826
AFG,Afghanistan,"Asia, South",5,1993,30,0.9845359
AFG,Afghanistan,"Asia, South",5,1993,35,0.9890805
AFG,Afghanistan,"Asia, South",5,1993,40,0.9910798
AFG,Afghanistan,"Asia, South",5,1993,45,0.9910945
AFG,Afghanistan,"Asia, South",5,1994,15,0.4248446
AFG,Afghanistan,"Asia, South",5,1994,20,0.8553854
AFG,Afghanistan,"Asia, South",5,1994,25,0.9621227
AFG,Afghanistan,"Asia, South",5,1994,30,0.9851552
AFG,Afghanistan,"Asia, South",5,1994,35,0.989538
AFG,Afghanistan,"Asia, South",5,1994,40,0.9914707
AFG,Afghanistan,"Asia, South",5,1994,45,0.9913115
AFG,Afghanistan,"Asia, South",5,1995,15,0.4283733
AFG,Afghanistan,"Asia, South",5,1995,20,0.8595243
AFG,Afghanistan,"Asia, South",5,1995,25,0.9629694
AFG,Afghanistan,"Asia, South",5,1995,30,0.9855477
AFG,Afghanistan,"Asia, South",5,1995,35,0.9898652
AFG,Afghanistan,"Asia, South",5,1995,40,0.9917689
AFG,Afghanistan,"Asia, South",5,1995,45,0.9914175
AFG,Afghanistan,"Asia, South",5,1996,15,0.4284247
AFG,Afghanistan,"Asia, South",5,1996,20,0.8615413
AFG,Afghanistan,"Asia, South",5,1996,25,0.9636916
AFG,Afghanistan,"Asia, South",5,1996,30,0.9859526
AFG,Afghanistan,"Asia, South",5,1996,35,0.9901342
AFG,Afghanistan,"Asia, South",5,1996,40,0.9920003
AFG,Afghanistan,"Asia, South",5,1996,45,0.9916437
AFG,Afghanistan,"Asia, South",5,1997,15,0.4286274
AFG,Afghanistan,"Asia, South",5,1997,20,0.8631859
AFG,Afghanistan,"Asia, South",5,1997,25,0.9641909
AFG,Afghanistan,"Asia, South",5,1997,30,0.9862514
AFG,Afghanistan,"Asia, South",5,1997,35,0.9903635
AFG,Afghanistan,"Asia, South",5,1997,40,0.9921926
AFG,Afghanistan,"Asia, South",5,1997,45,0.9918168
AFG,Afghanistan,"Asia, South",5,1998,15,0.4289784
AFG,Afghanistan,"Asia, South",5,1998,20,0.864659
AFG,Afghanistan,"Asia, South",5,1998,25,0.9646037
AFG,Afghanistan,"Asia, South",5,1998,30,0.9865054
AFG,Afghanistan,"Asia, South",5,1998,35,0.9905703
AFG,Afghanistan,"Asia, South",5,1998,40,0.9923566
AFG,Afghanistan,"Asia, South",5,1998,45,0.9919634
AFG,Afghanistan,"Asia, South",5,1999,15,0.4293793
AFG,Afghanistan,"Asia, South",5,1999,20,0.865752
AFG,Afghanistan,"Asia, South",5,1999,25,0.9649401
AFG,Afghanistan,"Asia, South",5,1999,30,0.9867163
AFG,Afghanistan,"Asia, South",5,1999,35,0.9907407
AFG,Afghanistan,"Asia, South",5,1999,40,0.9924846
AFG,Afghanistan,"Asia, South",5,1999,45,0.9920871
AFG,Afghanistan,"Asia, South",5,2000,15,0.4296921
AFG,Afghanistan,"Asia, South",5,2000,20,0.865952
AFG,Afghanistan,"Asia, South",5,2000,25,0.9651944
AFG,Afghanistan,"Asia, South",5,2000,30,0.9868805
AFG,Afghanistan,"Asia, South",5,2000,35,0.990846
AFG,Afghanistan,"Asia, South",5,2000,40,0.9925603
AFG,Afghanistan,"Asia, South",5,2000,45,0.992191
AFG,Afghanistan,"Asia, South",5,2001,15,0.4293404
AFG,Afghanistan,"Asia, South",5,2001,20,0.8629484
AFG,Afghanistan,"Asia, South",5,2001,25,0.9651352
AFG,Afghanistan,"Asia, South",5,2001,30,0.9868805
AFG,Afghanistan,"Asia, South",5,2001,35,0.9906747
AFG,Afghanistan,"Asia, South",5,2001,40,0.9923896
AFG,Afghanistan,"Asia, South",5,2001,45,0.9922463
AFG,Afghanistan,"Asia, South",5,2002,15,0.4232703
AFG,Afghanistan,"Asia, South",5,2002,20,0.8558751
AFG,Afghanistan,"Asia, South",5,2002,25,0.9639646
AFG,Afghanistan,"Asia, South",5,2002,30,0.9864435
AFG,Afghanistan,"Asia, South",5,2002,35,0.9901968
AFG,Afghanistan,"Asia, South",5,2002,40,0.992003
AFG,Afghanistan,"Asia, South",5,2002,45,0.9920515
AFG,Afghanistan,"Asia, South",5,2003,15,0.4162905
AFG,Afghanistan,"Asia, South",5,2003,20,0.8482733
AFG,Afghanistan,"Asia, South",5,2003,25,0.9625828
AFG,Afghanistan,"Asia, South",5,2003,30,0.9859206
AFG,Afghanistan,"Asia, South",5,2003,35,0.9896845
AFG,Afghanistan,"Asia, South",5,2003,40,0.9916044
AFG,Afghanistan,"Asia, South",5,2003,45,0.9918071
AFG,Afghanistan,"Asia, South",5,2004,15,0.4098758
AFG,Afghanistan,"Asia, South",5,2004,20,0.8413857
AFG,Afghanistan,"Asia, South",5,2004,25,0.9612857
AFG,Afghanistan,"Asia, South",5,2004,30,0.9854339
AFG,Afghanistan,"Asia, South",5,2004,35,0.9892276
AFG,Afghanistan,"Asia, South",5,2004,40,0.9912614
AFG,Afghanistan,"Asia, South",5,2004,45,0.9915785
AFG,Afghanistan,"Asia, South",5,2005,15,0.4030637
AFG,Afghanistan,"Asia, South",5,2005,20,0.8346159
AFG,Afghanistan,"Asia, South",5,2005,25,0.9599001
AFG,Afghanistan,"Asia, South",5,2005,30,0.9849141
AFG,Afghanistan,"Asia, South",5,2005,35,0.9887806
AFG,Afghanistan,"Asia, South",5,2005,40,0.9909306
AFG,Afghanistan,"Asia, South",5,2005,45,0.9913242
AFG,Afghanistan,"Asia, South",5,2006,15,0.3964418
AFG,Afghanistan,"Asia, South",5,2006,20,0.8283845
AFG,Afghanistan,"Asia, South",5,2006,25,0.9585554
AFG,Afghanistan,"Asia, South",5,2006,30,0.98441
AFG,Afghanistan,"Asia, South",5,2006,35,0.988371
AFG,Afghanistan,"Asia, South",5,2006,40,0.9906319
AFG,Afghanistan,"Asia, South",5,2006,45,0.9910712
AFG,Afghanistan,"Asia, South",5,2007,15,0.39033
AFG,Afghanistan,"Asia, South",5,2007,20,0.8236382
AFG,Afghanistan,"Asia, South",5,2007,25,0.9574543
AFG,Afghanistan,"Asia, South",5,2007,30,0.9840118
AFG,Afghanistan,"Asia, South",5,2007,35,0.9880786
AFG,Afghanistan,"Asia, South",5,2007,40,0.9904259
AFG,Afghanistan,"Asia, South",5,2007,45,0.9908481
AFG,Afghanistan,"Asia, South",5,2008,15,0.383502
AFG,Afghanistan,"Asia, South",5,2008,20,0.8183812
AFG,Afghanistan,"Asia, South",5,2008,25,0.9561751
AFG,Afghanistan,"Asia, South",5,2008,30,0.9835427
AFG,Afghanistan,"Asia, South",5,2008,35,0.98773
AFG,Afghanistan,"Asia, South",5,2008,40,0.9901805
AFG,Afghanistan,"Asia, South",5,2008,45,0.9905794
AFG,Afghanistan,"Asia, South",5,2009,15,0.3745465
AFG,Afghanistan,"Asia, South",5,2009,20,0.811347
AFG,Afghanistan,"Asia, South",5,2009,25,0.9543303
AFG,Afghanistan,"Asia, South",5,2009,30,0.9828479
AFG,Afghanistan,"Asia, South",5,2009,35,0.9872259
AFG,Afghanistan,"Asia, South",5,2009,40,0.9898251
AFG,Afghanistan,"Asia, South",5,2009,45,0.9901809
AFG,Afghanistan,"Asia, South",5,2010,15,0.3664572
AFG,Afghanistan,"Asia, South",5,2010,20,0.8049651
AFG,Afghanistan,"Asia, South",5,2010,25,0.9526233
AFG,Afghanistan,"Asia, South",5,2010,30,0.9822021
AFG,Afghanistan,"Asia, South",5,2010,35,0.9867665
AFG,Afghanistan,"Asia, South",5,2010,40,0.9894952
AFG,Afghanistan,"Asia, South",5,2010,45,0.9898127
AGO,Angola,Sub-Saharan,3,1980,15,0.5207871
AGO,Angola,Sub-Saharan,3,1980,20,0.9451441
AGO,Angola,Sub-Saharan,3,1980,25,0.9856323
AGO,Angola,Sub-Saharan,3,1980,30,0.9961347
AGO,Angola,Sub-Saharan,3,1980,35,0.9920766
AGO,Angola,Sub-Saharan,3,1980,40,0.9980571
AGO,Angola,Sub-Saharan,3,1980,45,0.9922646
AGO,Angola,Sub-Saharan,3,1981,15,0.5211408
AGO,Angola,Sub-Saharan,3,1981,20,0.9456131
AGO,Angola,Sub-Saharan,3,1981,25,0.9858102
AGO,Angola,Sub-Saharan,3,1981,30,0.9961809
AGO,Angola,Sub-Saharan,3,1981,35,0.9921895
AGO,Angola,Sub-Saharan,3,1981,40,0.9980856
AGO,Angola,Sub-Saharan,3,1981,45,0.9923736
AGO,Angola,Sub-Saharan,3,1982,15,0.5212283
AGO,Angola,Sub-Saharan,3,1982,20,0.9460367
AGO,Angola,Sub-Saharan,3,1982,25,0.9859817
AGO,Angola,Sub-Saharan,3,1982,30,0.9962244
AGO,Angola,Sub-Saharan,3,1982,35,0.9922959
AGO,Angola,Sub-Saharan,3,1982,40,0.9981132
AGO,Angola,Sub-Saharan,3,1982,45,0.9924783
AGO,Angola,Sub-Saharan,3,1983,15,0.5209813
AGO,Angola,Sub-Saharan,3,1983,20,0.9463828
AGO,Angola,Sub-Saharan,3,1983,25,0.9861379
AGO,Angola,Sub-Saharan,3,1983,30,0.9962635
AGO,Angola,Sub-Saharan,3,1983,35,0.9923928
AGO,Angola,Sub-Saharan,3,1983,40,0.9981388
AGO,Angola,Sub-Saharan,3,1983,45,0.992574
AGO,Angola,Sub-Saharan,3,1984,15,0.5199146
AGO,Angola,Sub-Saharan,3,1984,20,0.9465137
AGO,Angola,Sub-Saharan,3,1984,25,0.9862422
AGO,Angola,Sub-Saharan,3,1984,30,0.9962886
AGO,Angola,Sub-Saharan,3,1984,35,0.9924622
AGO,Angola,Sub-Saharan,3,1984,40,0.9981574
AGO,Angola,Sub-Saharan,3,1984,45,0.9926414
AGO,Angola,Sub-Saharan,3,1985,15,0.518609
AGO,Angola,Sub-Saharan,3,1985,20,0.9465659
AGO,Angola,Sub-Saharan,3,1985,25,0.9863262
AGO,Angola,Sub-Saharan,3,1985,30,0.9963079
AGO,Angola,Sub-Saharan,3,1985,35,0.9925228
AGO,Angola,Sub-Saharan,3,1985,40,0.9981733
AGO,Angola,Sub-Saharan,3,1985,45,0.9926984
AGO,Angola,Sub-Saharan,3,1986,15,0.5171511
AGO,Angola,Sub-Saharan,3,1986,20,0.9465533
AGO,Angola,Sub-Saharan,3,1986,25,0.9863921
AGO,Angola,Sub-Saharan,3,1986,30,0.996321
AGO,Angola,Sub-Saharan,3,1986,35,0.9925736
AGO,Angola,Sub-Saharan,3,1986,40,0.9981859
AGO,Angola,Sub-Saharan,3,1986,45,0.9927434
AGO,Angola,Sub-Saharan,3,1987,15,0.5149527
AGO,Angola,Sub-Saharan,3,1987,20,0.9463629
AGO,Angola,Sub-Saharan,3,1987,25,0.9864175
AGO,Angola,Sub-Saharan,3,1987,30,0.9963214
AGO,Angola,Sub-Saharan,3,1987,35,0.9926036
AGO,Angola,Sub-Saharan,3,1987,40,0.9981927
AGO,Angola,Sub-Saharan,3,1987,45,0.9927648
AGO,Angola,Sub-Saharan,3,1988,15,0.5121412
AGO,Angola,Sub-Saharan,3,1988,20,0.9460531
AGO,Angola,Sub-Saharan,3,1988,25,0.9864145
AGO,Angola,Sub-Saharan,3,1988,30,0.9963126
AGO,Angola,Sub-Saharan,3,1988,35,0.9926204
AGO,Angola,Sub-Saharan,3,1988,40,0.9981951
AGO,Angola,Sub-Saharan,3,1988,45,0.9927699
AGO,Angola,Sub-Saharan,3,1989,15,0.5097115
AGO,Angola,Sub-Saharan,3,1989,20,0.9458646
AGO,Angola,Sub-Saharan,3,1989,25,0.9864504
AGO,Angola,Sub-Saharan,3,1989,30,0.9963129
AGO,Angola,Sub-Saharan,3,1989,35,0.9926607
AGO,Angola,Sub-Saharan,3,1989,40,0.9982032
AGO,Angola,Sub-Saharan,3,1989,45,0.9927958
AGO,Angola,Sub-Saharan,3,1990,15,0.507629
AGO,Angola,Sub-Saharan,3,1990,20,0.9457933
AGO,Angola,Sub-Saharan,3,1990,25,0.986526
AGO,Angola,Sub-Saharan,3,1990,30,0.9963222
AGO,Angola,Sub-Saharan,3,1990,35,0.9927258
AGO,Angola,Sub-Saharan,3,1990,40,0.9982167
AGO,Angola,Sub-Saharan,3,1990,45,0.992841
AGO,Angola,Sub-Saharan,3,1991,15,0.5057073
AGO,Angola,Sub-Saharan,3,1991,20,0.9457767
AGO,Angola,Sub-Saharan,3,1991,25,0.9866278
AGO,Angola,Sub-Saharan,3,1991,30,0.9963367
AGO,Angola,Sub-Saharan,3,1991,35,0.9928097
AGO,Angola,Sub-Saharan,3,1991,40,0.9982337
AGO,Angola,Sub-Saharan,3,1991,45,0.9928991
AGO,Angola,Sub-Saharan,3,1992,15,0.5048668
AGO,Angola,Sub-Saharan,3,1992,20,0.946068
AGO,Angola,Sub-Saharan,3,1992,25,0.9868145
AGO,Angola,Sub-Saharan,3,1992,30,0.9963728
AGO,Angola,Sub-Saharan,3,1992,35,0.9929444
AGO,Angola,Sub-Saharan,3,1992,40,0.9982622
AGO,Angola,Sub-Saharan,3,1992,45,0.993002
AGO,Angola,Sub-Saharan,3,1993,15,0.5077915
AGO,Angola,Sub-Saharan,3,1993,20,0.9472694
AGO,Angola,Sub-Saharan,3,1993,25,0.9872371
AGO,Angola,Sub-Saharan,3,1993,30,0.9964705
AGO,Angola,Sub-Saharan,3,1993,35,0.9932131
AGO,Angola,Sub-Saharan,3,1993,40,0.9983221
AGO,Angola,Sub-Saharan,3,1993,45,0.9932306
AGO,Angola,Sub-Saharan,3,1994,15,0.5109328
AGO,Angola,Sub-Saharan,3,1994,20,0.9485155
AGO,Angola,Sub-Saharan,3,1994,25,0.987676
AGO,Angola,Sub-Saharan,3,1994,30,0.9965697
AGO,Angola,Sub-Saharan,3,1994,35,0.9935011
AGO,Angola,Sub-Saharan,3,1994,40,0.9983841
AGO,Angola,Sub-Saharan,3,1994,45,0.9934691
AGO,Angola,Sub-Saharan,3,1995,15,0.5132684
AGO,Angola,Sub-Saharan,3,1995,20,0.9495778
AGO,Angola,Sub-Saharan,3,1995,25,0.9880754
AGO,Angola,Sub-Saharan,3,1995,30,0.996655
AGO,Angola,Sub-Saharan,3,1995,35,0.9937828
AGO,Angola,Sub-Saharan,3,1995,40,0.998441
AGO,Angola,Sub-Saharan,3,1995,45,0.9936881
AGO,Angola,Sub-Saharan,3,1996,15,0.5145319
AGO,Angola,Sub-Saharan,3,1996,20,0.9503144
AGO,Angola,Sub-Saharan,3,1996,25,0.988427
AGO,Angola,Sub-Saharan,3,1996,30,0.9965905
AGO,Angola,Sub-Saharan,3,1996,35,0.9945353
AGO,Angola,Sub-Saharan,3,1996,40,0.9984962
AGO,Angola,Sub-Saharan,3,1996,45,0.9936458
AGO,Angola,Sub-Saharan,3,1997,15,0.5126602
AGO,Angola,Sub-Saharan,3,1997,20,0.9499888
AGO,Angola,Sub-Saharan,3,1997,25,0.9885319
AGO,Angola,Sub-Saharan,3,1997,30,0.9964685
AGO,Angola,Sub-Saharan,3,1997,35,0.995068
AGO,Angola,Sub-Saharan,3,1997,40,0.9985342
AGO,Angola,Sub-Saharan,3,1997,45,0.9936429
AGO,Angola,Sub-Saharan,3,1998,15,0.5097021
AGO,Angola,Sub-Saharan,3,1998,20,0.9492767
AGO,Angola,Sub-Saharan,3,1998,25,0.9885337
AGO,Angola,Sub-Saharan,3,1998,30,0.9963444
AGO,Angola,Sub-Saharan,3,1998,35,0.9954308
AGO,Angola,Sub-Saharan,3,1998,40,0.9985625
AGO,Angola,Sub-Saharan,3,1998,45,0.9936569
AGO,Angola,Sub-Saharan,3,1999,15,0.5056298
AGO,Angola,Sub-Saharan,3,1999,20,0.948262
AGO,Angola,Sub-Saharan,3,1999,25,0.9884503
AGO,Angola,Sub-Saharan,3,1999,30,0.9962211
AGO,Angola,Sub-Saharan,3,1999,35,0.9956641
AGO,Angola,Sub-Saharan,3,1999,40,0.9985788
AGO,Angola,Sub-Saharan,3,1999,45,0.9936523
AGO,Angola,Sub-Saharan,3,2000,15,0.5014223
AGO,Angola,Sub-Saharan,3,2000,20,0.9472095
AGO,Angola,Sub-Saharan,3,2000,25,0.9883415
AGO,Angola,Sub-Saharan,3,2000,30,0.9961112
AGO,Angola,Sub-Saharan,3,2000,35,0.9958227
AGO,Angola,Sub-Saharan,3,2000,40,0.9985892
AGO,Angola,Sub-Saharan,3,2000,45,0.993643
AGO,Angola,Sub-Saharan,3,2001,15,0.4973257
AGO,Angola,Sub-Saharan,3,2001,20,0.9461864
AGO,Angola,Sub-Saharan,3,2001,25,0.9882246
AGO,Angola,Sub-Saharan,3,2001,30,0.9960155
AGO,Angola,Sub-Saharan,3,2001,35,0.9959344
AGO,Angola,Sub-Saharan,3,2001,40,0.9985958
AGO,Angola,Sub-Saharan,3,2001,45,0.9936314
AGO,Angola,Sub-Saharan,3,2002,15,0.4913995
AGO,Angola,Sub-Saharan,3,2002,20,0.9447366
AGO,Angola,Sub-Saharan,3,2002,25,0.9880017
AGO,Angola,Sub-Saharan,3,2002,30,0.9958962
AGO,Angola,Sub-Saharan,3,2002,35,0.9959785
AGO,Angola,Sub-Saharan,3,2002,40,0.998587
AGO,Angola,Sub-Saharan,3,2002,45,0.993559
AGO,Angola,Sub-Saharan,3,2003,15,0.4857786
AGO,Angola,Sub-Saharan,3,2003,20,0.9433435
AGO,Angola,Sub-Saharan,3,2003,25,0.9877854
AGO,Angola,Sub-Saharan,3,2003,30,0.9957871
AGO,Angola,Sub-Saharan,3,2003,35,0.9960037
AGO,Angola,Sub-Saharan,3,2003,40,0.9985768
AGO,Angola,Sub-Saharan,3,2003,45,0.9934857
AGO,Angola,Sub-Saharan,3,2004,15,0.4797126
AGO,Angola,Sub-Saharan,3,2004,20,0.9418209
AGO,Angola,Sub-Saharan,3,2004,25,0.9875366
AGO,Angola,Sub-Saharan,3,2004,30,0.9956716
AGO,Angola,Sub-Saharan,3,2004,35,0.9960029
AGO,Angola,Sub-Saharan,3,2004,40,0.9985605
AGO,Angola,Sub-Saharan,3,2004,45,0.9933895
AGO,Angola,Sub-Saharan,3,2005,15,0.4718198
AGO,Angola,Sub-Saharan,3,2005,20,0.9398137
AGO,Angola,Sub-Saharan,3,2005,25,0.9871722
AGO,Angola,Sub-Saharan,3,2005,30,0.9955201
AGO,Angola,Sub-Saharan,3,2005,35,0.9959531
AGO,Angola,Sub-Saharan,3,2005,40,0.998529
AGO,Angola,Sub-Saharan,3,2005,45,0.9932279
AGO,Angola,Sub-Saharan,3,2006,15,0.4623982
AGO,Angola,Sub-Saharan,3,2006,20,0.9373469
AGO,Angola,Sub-Saharan,3,2006,25,0.9866989
AGO,Angola,Sub-Saharan,3,2006,30,0.9953321
AGO,Angola,Sub-Saharan,3,2006,35,0.99586
AGO,Angola,Sub-Saharan,3,2006,40,0.9984838
AGO,Angola,Sub-Saharan,3,2006,45,0.9930073
AGO,Angola,Sub-Saharan,3,2007,15,0.4515041
AGO,Angola,Sub-Saharan,3,2007,20,0.9343481
AGO,Angola,Sub-Saharan,3,2007,25,0.9861004
AGO,Angola,Sub-Saharan,3,2007,30,0.9951009
AGO,Angola,Sub-Saharan,3,2007,35,0.9957237
AGO,Angola,Sub-Saharan,3,2007,40,0.9984235
AGO,Angola,Sub-Saharan,3,2007,45,0.9927208
AGO,Angola,Sub-Saharan,3,2008,15,0.4406925
AGO,Angola,Sub-Saharan,3,2008,20,0.9311996
AGO,Angola,Sub-Saharan,3,2008,25,0.985464
AGO,Angola,Sub-Saharan,3,2008,30,0.9948595
AGO,Angola,Sub-Saharan,3,2008,35,0.9955716
AGO,Angola,Sub-Saharan,3,2008,40,0.9983578
AGO,Angola,Sub-Saharan,3,2008,45,0.992412
AGO,Angola,Sub-Saharan,3,2009,15,0.4321718
AGO,Angola,Sub-Saharan,3,2009,20,0.9286183
AGO,Angola,Sub-Saharan,3,2009,25,0.9849515
AGO,Angola,Sub-Saharan,3,2009,30,0.9946628
AGO,Angola,Sub-Saharan,3,2009,35,0.9954538
AGO,Angola,Sub-Saharan,3,2009,40,0.9983048
AGO,Angola,Sub-Saharan,3,2009,45,0.992162
AGO,Angola,Sub-Saharan,3,2010,15,0.4246319
AGO,Angola,Sub-Saharan,3,2010,20,0.9262212
AGO,Angola,Sub-Saharan,3,2010,25,0.9844804
AGO,Angola,Sub-Saharan,3,2010,30,0.9944823
AGO,Angola,Sub-Saharan,3,2010,35,0.9953462
AGO,Angola,Sub-Saharan,3,2010,40,0.9982561
AGO,Angola,Sub-Saharan,3,2010,45,0.9919324
ALB,Albania,"Europe, Cen",2,1980,15,0.2086976
ALB,Albania,"Europe, Cen",2,1980,20,0.620445
ALB,Albania,"Europe, Cen",2,1980,25,0.8780823
ALB,Albania,"Europe, Cen",2,1980,30,0.9359787
ALB,Albania,"Europe, Cen",2,1980,35,0.9772227
ALB,Albania,"Europe, Cen",2,1980,40,0.978657
ALB,Albania,"Europe, Cen",2,1980,45,0.9927163
ALB,Albania,"Europe, Cen",2,1981,15,0.2052531
ALB,Albania,"Europe, Cen",2,1981,20,0.6171503
ALB,Albania,"Europe, Cen",2,1981,25,0.8766162
ALB,Albania,"Europe, Cen",2,1981,30,0.9353814
ALB,Albania,"Europe, Cen",2,1981,35,0.9768912
ALB,Albania,"Europe, Cen",2,1981,40,0.9784211
ALB,Albania,"Europe, Cen",2,1981,45,0.9926108
ALB,Albania,"Europe, Cen",2,1982,15,0.2019299
ALB,Albania,"Europe, Cen",2,1982,20,0.614307
ALB,Albania,"Europe, Cen",2,1982,25,0.8751273
ALB,Albania,"Europe, Cen",2,1982,30,0.9348925
ALB,Albania,"Europe, Cen",2,1982,35,0.9766043
ALB,Albania,"Europe, Cen",2,1982,40,0.9781886
ALB,Albania,"Europe, Cen",2,1982,45,0.9925132
ALB,Albania,"Europe, Cen",2,1983,15,0.1988937
ALB,Albania,"Europe, Cen",2,1983,20,0.612155
ALB,Albania,"Europe, Cen",2,1983,25,0.8738501
ALB,Albania,"Europe, Cen",2,1983,30,0.9343614
ALB,Albania,"Europe, Cen",2,1983,35,0.976371
ALB,Albania,"Europe, Cen",2,1983,40,0.9780173
ALB,Albania,"Europe, Cen",2,1983,45,0.9924268
ALB,Albania,"Europe, Cen",2,1984,15,0.1962987
ALB,Albania,"Europe, Cen",2,1984,20,0.6106557
ALB,Albania,"Europe, Cen",2,1984,25,0.8727819
ALB,Albania,"Europe, Cen",2,1984,30,0.9337967
ALB,Albania,"Europe, Cen",2,1984,35,0.9761709
ALB,Albania,"Europe, Cen",2,1984,40,0.9779247
ALB,Albania,"Europe, Cen",2,1984,45,0.9923533
ALB,Albania,"Europe, Cen",2,1985,15,0.1941533
ALB,Albania,"Europe, Cen",2,1985,20,0.609604
ALB,Albania,"Europe, Cen",2,1985,25,0.8718557
ALB,Albania,"Europe, Cen",2,1985,30,0.9332896
ALB,Albania,"Europe, Cen",2,1985,35,0.9759852
ALB,Albania,"Europe, Cen",2,1985,40,0.9778417
ALB,Albania,"Europe, Cen",2,1985,45,0.9922861
ALB,Albania,"Europe, Cen",2,1986,15,0.1921865
ALB,Albania,"Europe, Cen",2,1986,20,0.6081944
ALB,Albania,"Europe, Cen",2,1986,25,0.870932
ALB,Albania,"Europe, Cen",2,1986,30,0.9325823
ALB,Albania,"Europe, Cen",2,1986,35,0.9757482
ALB,Albania,"Europe, Cen",2,1986,40,0.9776709
ALB,Albania,"Europe, Cen",2,1986,45,0.9921906
ALB,Albania,"Europe, Cen",2,1987,15,0.190397
ALB,Albania,"Europe, Cen",2,1987,20,0.6073068
ALB,Albania,"Europe, Cen",2,1987,25,0.8702832
ALB,Albania,"Europe, Cen",2,1987,30,0.9318994
ALB,Albania,"Europe, Cen",2,1987,35,0.9755561
ALB,Albania,"Europe, Cen",2,1987,40,0.9775284
ALB,Albania,"Europe, Cen",2,1987,45,0.9921127
ALB,Albania,"Europe, Cen",2,1988,15,0.188917
ALB,Albania,"Europe, Cen",2,1988,20,0.6067989
ALB,Albania,"Europe, Cen",2,1988,25,0.8699737
ALB,Albania,"Europe, Cen",2,1988,30,0.9313268
ALB,Albania,"Europe, Cen",2,1988,35,0.9754459
ALB,Albania,"Europe, Cen",2,1988,40,0.9774276
ALB,Albania,"Europe, Cen",2,1988,45,0.9920567
ALB,Albania,"Europe, Cen",2,1989,15,0.187215
ALB,Albania,"Europe, Cen",2,1989,20,0.605408
ALB,Albania,"Europe, Cen",2,1989,25,0.8691829
ALB,Albania,"Europe, Cen",2,1989,30,0.9305432
ALB,Albania,"Europe, Cen",2,1989,35,0.975233
ALB,Albania,"Europe, Cen",2,1989,40,0.977193
ALB,Albania,"Europe, Cen",2,1989,45,0.9919566
ALB,Albania,"Europe, Cen",2,1990,15,0.1860485
ALB,Albania,"Europe, Cen",2,1990,20,0.6047848
ALB,Albania,"Europe, Cen",2,1990,25,0.8685578
ALB,Albania,"Europe, Cen",2,1990,30,0.9298723
ALB,Albania,"Europe, Cen",2,1990,35,0.9751846
ALB,Albania,"Europe, Cen",2,1990,40,0.9769461
ALB,Albania,"Europe, Cen",2,1990,45,0.9918617
ALB,Albania,"Europe, Cen",2,1991,15,0.1860753
ALB,Albania,"Europe, Cen",2,1991,20,0.606965
ALB,Albania,"Europe, Cen",2,1991,25,0.869431
ALB,Albania,"Europe, Cen",2,1991,30,0.9301351
ALB,Albania,"Europe, Cen",2,1991,35,0.9755802
ALB,Albania,"Europe, Cen",2,1991,40,0.9770399
ALB,Albania,"Europe, Cen",2,1991,45,0.9918981
ALB,Albania,"Europe, Cen",2,1992,15,0.1862973
ALB,Albania,"Europe, Cen",2,1992,20,0.6091671
ALB,Albania,"Europe, Cen",2,1992,25,0.8701089
ALB,Albania,"Europe, Cen",2,1992,30,0.9302412
ALB,Albania,"Europe, Cen",2,1992,35,0.9759898
ALB,Albania,"Europe, Cen",2,1992,40,0.9770571
ALB,Albania,"Europe, Cen",2,1992,45,0.9919223
ALB,Albania,"Europe, Cen",2,1993,15,0.1861395
ALB,Albania,"Europe, Cen",2,1993,20,0.6103746
ALB,Albania,"Europe, Cen",2,1993,25,0.8700066
